Epoch,Avg Train Loss,Avg Validation Loss
1,0.13545866396022746,0.11068057387635327
2,0.1029004861125128,0.1011355548179236
3,0.09883133300698976,0.10211023713511545
4,0.09538139180603919,0.09692001125464837
5,0.09159084074155166,0.09443617495145774
6,0.0892134970125586,0.08592345192128621
7,0.08699312377759601,0.0950204483570828
8,0.08420500998004354,0.08464959579641404
9,0.08295497236317619,0.08929439482013672
10,0.08171018553417767,0.08475602792512968
11,0.08004621814261575,0.08934534042353791
12,0.08050556360836411,0.08054935268085936
13,0.07793452800636842,0.08297425333932403
14,0.07709260950532101,0.08217300179949849
15,0.07367563977877194,0.08106775084681413
16,0.07271790073884003,0.084256900973834
17,0.07319074117809195,0.08271874063693276
18,0.0726397412469397,0.08180243468838902
19,0.07300736417142943,0.0781772047875152
20,0.07133242541904304,0.073553666661399
21,0.07063415565330647,0.08115432946830269
22,0.07089793921534157,0.08050351675851765
23,0.0690421459108732,0.07797328051143654
24,0.0697191022154842,0.07868435392201235
25,0.06851481196517896,0.07576454311816229
26,0.0674165516429037,0.07132950282975095
27,0.06817083500202384,0.07627217470924708
28,0.06896721276930197,0.07474185227178001
29,0.06738714732702526,0.07275304543124377
30,0.06614960988996722,0.07885541081325048
31,0.06456399188708871,0.07063132443505785
32,0.06495010343641175,0.07333255444477865
33,0.06475609312099284,0.06634975475785525
34,0.06499160969262198,0.07275700039153801
35,0.0646056582966553,0.07934341596772418
36,0.06427655926213136,0.07523508847281697
37,0.06303261044714133,0.07350445155882174
38,0.06362408770958482,0.07086446660498814
39,0.06277784039929672,0.07375956578900057
40,0.062450006871908596,0.06916004348015367
41,0.06115307859259318,0.06812087099567271
42,0.06111884149216362,0.0683495039390265
43,0.06032600615836292,0.06925565711726493
44,0.06171015547104092,0.07297593458209205
45,0.06037017276021266,0.07328519260495055
46,0.05985671595310304,0.06519667074480207
47,0.060522505567391485,0.06700027501660484
48,0.0592813797597278,0.06739972878679418
49,0.060151797045852294,0.06597731071456835
50,0.05927369374359119,0.06741604271484314
51,0.05805392878978562,0.06588279733159871
52,0.05663104136939542,0.0661303359500002
53,0.05667866824381797,0.06173403667070079
54,0.05544392674914082,0.06473468050162717
55,0.05554968087960653,0.06043596889436749
56,0.05637517142467075,0.06246736812166834
57,0.055883400427142044,0.06571875570863846
58,0.05589519043318665,0.06608030298367089
59,0.056448144549618134,0.06035760423373251
60,0.05453117579264659,0.06482144960557709
61,0.05614170658390242,0.06169762741549364
62,0.05571662130020889,0.06172430919312336
63,0.053791171519815634,0.06224112001085735
64,0.05425176177641441,0.06396557680997043
65,0.05521074456386224,0.06473213694719733
66,0.056407439688364557,0.06386086509387562
67,0.05470068720617276,0.06752211630686326
68,0.05493755131444509,0.06372164859063023
69,0.05589115133955711,0.06387452403272408
70,0.05496194282721125,0.06059350010349555
71,0.05630496806544488,0.064164019300004
72,0.054174484100372226,0.06364772121527723
73,0.056051792683072685,0.062126652580564434
74,0.055331234987310504,0.06365645912381401
75,0.05415215258949341,0.06350526575039586
76,0.05419983307580339,0.06575690033035195
77,0.055064668275593275,0.06208274757674027
78,0.054586399943390575,0.06037880853718318
79,0.05515235005463716,0.06571802012802322
80,0.053551862361885215,0.06432761755380509
81,0.05448498601284061,0.0592891086941216
82,0.05440134092666986,0.06243523930149954
83,0.05528084828818864,0.06354374485034135
84,0.053943994527007835,0.05953803910887328
85,0.056072054418371785,0.062057805695269565
86,0.05384686964191937,0.06223406598808757
87,0.05461088345345081,0.06162733203002616
88,0.054168967324202816,0.06067656795944173
89,0.05433245614971487,0.06070111923207695
90,0.054301162129039626,0.06046658895059448
91,0.054734936084881225,0.06486643661726896
92,0.05599754075462634,0.06302640300158609
93,0.054196243908230975,0.06180936553524492
94,0.05449345012903533,0.06250712404180551
95,0.053999678111060226,0.06192298464765007
96,0.05607453390318496,0.06731495789054259
97,0.05417855205297818,0.06718188370937922
98,0.05361102832362648,0.06350216720082262
99,0.0526173381788431,0.060075752529347146
100,0.054355753098955295,0.05878794175946122
101,0.053190747164005424,0.06100856408967236
102,0.05562803238203301,0.06316642823701067
103,0.05395654406319824,0.06210900529890641
104,0.053743237435679284,0.06390163924934225
105,0.05515489634453241,0.060561183737118496
106,0.0538390367277075,0.05620235801283
107,0.053932653649296745,0.06305663546340333
108,0.054022325576562655,0.057392915643319706
109,0.05387070013154997,0.05776011844835995
110,0.05329319644371493,0.06550920961631669
111,0.053704798161006755,0.06267354248377274
112,0.052060199673722406,0.06449032095845807
113,0.05411583078440596,0.06338653194038692
114,0.0542788335154368,0.06394107723023724
115,0.05339915984527353,0.06263988891364512
116,0.05369768504885325,0.060751082242077335
117,0.05322267396363703,0.06351552191100439
118,0.052676269377528936,0.06115110698133563
119,0.054440121118658515,0.06255366861064365
120,0.054527568152656254,0.05875359393334565
121,0.05489395178055521,0.061893636799149734
