Epoch,Avg Train Loss,Avg Validation Loss
1,0.10172062926544823,0.5216138480942031
2,0.10029168803042272,0.4679953884963252
3,0.0982415160564948,0.438817064255332
4,0.09910162243921636,0.47678394478876235
5,0.09957032512221706,0.444749107827311
6,0.09726691266838858,0.43171159275200055
7,0.09773267150678216,0.41862476131190424
8,0.09778371300431625,0.38345202350098156
9,0.0970744132229411,0.38285075739961894
10,0.09708477940573303,0.39083807105603424
11,0.0973039451671707,0.360623342619426
12,0.09764430841351761,0.3556977698336477
13,0.09770824884815278,0.38286028795196236
14,0.09784458558588129,0.3569743514492892
15,0.09626367785054178,0.3378137617151518
16,0.09823925347104845,0.3328539621858781
17,0.09682738414556052,0.331622359401362
18,0.09577881323336569,0.31996955200669847
19,0.09686580836006724,0.3162189036031852
20,0.09517979747935003,0.3083705662385277
21,0.09809618024045412,0.32743288065500303
22,0.0963110716426723,0.3161096942885486
23,0.09558448926754842,0.3199018453054382
24,0.09536396620143425,0.3055156847273094
25,0.0960696173774576,0.308058490715741
26,0.09470081830564578,0.3039470521220263
27,0.09637696565135467,0.3104009029369999
28,0.09476283872081738,0.31154865551973887
29,0.09510560442273006,0.31125775083971485
30,0.0948701361623586,0.3089399716416419
31,0.09389326788912182,0.3208253166957754
32,0.09473077682161761,0.3288819973451504
33,0.0934672874990789,0.3362140117780022
34,0.09296604993766346,0.3313176404090895
35,0.09516901221240807,0.3246875278615721
36,0.09383336154482026,0.32074944725359117
37,0.0931530840063014,0.3414613736280497
38,0.09340951255639358,0.3388077264678651
39,0.09176824573013517,0.3448388430375408
40,0.09229712652804299,0.3361911089092061
41,0.09178554689639355,0.3537381693792804
42,0.09200380550891196,0.32975818144814406
43,0.09101185897567769,0.33173887179669553
44,0.08986121666316058,0.33946809043054993
45,0.09173747171024764,0.3375306476429465
46,0.09105875085484474,0.3276427411226835
47,0.09083863238894313,0.32346535607236593
48,0.08991802287349658,0.3326710352431173
49,0.0922758007872339,0.3413378111838143
50,0.09157209569449595,0.3242854500450374
51,0.0894639287842988,0.30910739496998163
52,0.08838087720653355,0.31465102185085775
53,0.08963690093998086,0.3109495422402442
54,0.08909721948243854,0.3120861077222271
55,0.08890150290920484,0.3038354323825974
56,0.08981466228219441,0.3166927549862055
57,0.08898644879279795,0.311434638241063
58,0.08855712814498737,0.30119901413214956
59,0.08809020321917485,0.3000617356619973
60,0.08820569180238366,0.30811692601528723
61,0.08920383798927245,0.3060273719582581
62,0.08657922675991629,0.30416736568229785
63,0.08873264266543496,0.30701725372081795
64,0.08819173713353404,0.30104344255394405
65,0.08840915804671622,0.3085798453449627
66,0.08738963909438387,0.3035528519447299
67,0.08901518242803554,0.2999640272723304
68,0.0882817810367194,0.31192481870524547
69,0.08806547873717321,0.30289608844812366
70,0.08831177733620589,0.30590567320297307
71,0.08632296451970706,0.3064014861981074
72,0.08852587751912099,0.2992907483940539
73,0.08912554132173071,0.30539738556037205
74,0.08781265032678032,0.29252316665966155
75,0.08965570637493903,0.29983555413962565
76,0.08721732064678683,0.2969788051961701
77,0.08785130555827356,0.29864690154071016
78,0.08749095867024669,0.29484897092488654
79,0.08712022294329995,0.30474005092457296
80,0.08816442707439016,0.3115035046413901
81,0.08622458358691569,0.29272373646929645
82,0.08839035580863837,0.29643146643316115
83,0.08959312143600183,0.29112494913276266
84,0.08729154618685937,0.2967826892500338
85,0.08749989481438084,0.2988683769956303
86,0.08827409997690319,0.30097017901531165
87,0.08669872213172646,0.3069289140583236
88,0.0876364933676912,0.30295430897658576
89,0.08726951947939927,0.2985451751285129
90,0.08768722703449217,0.2999177744999024
91,0.08789790825242393,0.2915461442032874
92,0.08708618986739582,0.29846905625384784
93,0.08825558546135735,0.3017712588183546
94,0.08866297898276865,0.2970840189479975
95,0.08656294936981343,0.30316166198196043
96,0.08860769567198734,0.2992569739403932
97,0.08851723862926413,0.2989488768836726
98,0.08742109924140903,0.29716151873558616
99,0.08757585499614001,0.2889880982502071
100,0.08630996550395909,0.29855870747047925
101,0.08558585467950901,0.29449159562011845
102,0.08833079059425539,0.2988582775356689
103,0.08706048951070341,0.29420654022175335
104,0.08712974652079931,0.2969096407006328
105,0.08735337191818383,0.29667729448869035
106,0.08939903859053486,0.2999934184090527
107,0.08672586974993912,0.28880266802034515
108,0.08863146660902294,0.3044260575071625
109,0.08878768296487383,0.29112577308779175
110,0.08597836512730987,0.2990170959113301
111,0.08855372235612684,0.2949495268760672
112,0.08690327963402085,0.29001559147944195
113,0.08729768738075738,0.2915570883503283
114,0.08671191108829164,0.3005794571073735
115,0.08613061725963392,0.29665581399691854
116,0.08748056382011296,0.2933095259510953
117,0.08842174602830981,0.2895987970025643
118,0.0867608644340152,0.29415363947982376
119,0.08727862619537305,0.2933175045510997
120,0.08735127915434504,0.2951428045469206
121,0.08663651105963205,0.29245524896659714
122,0.0862693968069372,0.2938593898850363
123,0.0876026842104663,0.2981664426084878
124,0.08724332659012125,0.28791101348860826
125,0.08639131943050146,0.29283868553845777
126,0.08771084926815496,0.29780848666233717
127,0.08817065038099603,0.2953969301376942
128,0.0861398139572207,0.2918503576718667
129,0.08858378528866115,0.29064572620507023
130,0.0884430416326873,0.2986334512271167
131,0.08756552154394241,0.2880733848193993
132,0.08733489658698951,0.2946979415733457
133,0.08660949745389411,0.294886596104949
134,0.08770982142819651,0.2922462894792718
135,0.08747243335972546,0.2877288243332923
136,0.08630090231300457,0.28543038083159405
137,0.08739004470683176,0.29274531479043087
138,0.0877073461461777,0.28920106618588676
139,0.0883568162241638,0.2986160402280697
140,0.08735713751845714,0.304244250347073
141,0.08713800853270218,0.2925195362832811
142,0.08704499471448274,0.297132874528567
143,0.08757383143914595,0.29065322393668447
144,0.08872573833415025,0.29068496600153365
145,0.08786105113346174,0.29705807041142873
146,0.08744145073844274,0.2949281422700283
147,0.08836628254458978,0.2950912688809317
148,0.08777324870079051,0.28152911170669226
149,0.08662833546973042,0.29264485605672935
150,0.08810126365285728,0.2936526211563516
151,0.08846961926992533,0.29093632836272754
152,0.08739236190675122,0.29328883421305874
153,0.08881218229634048,0.3016595603619221
154,0.08742939874344895,0.295114200760201
155,0.08824946946435856,0.2935636694304609
156,0.08777673888663116,0.29542105043855843
157,0.08506748248849408,0.2990068950586849
158,0.08751873763847268,0.29407707540597317
159,0.08753170147615245,0.2934617448400184
160,0.08697183626256971,0.2935034445518457
161,0.08677729964861756,0.2952369378096815
162,0.08858759039033196,0.30009409504524176
163,0.08716470600726704,0.28814226277352534
164,0.08600158798981714,0.29113480268757125
165,0.08801632680782683,0.2903403378483178
166,0.08723826973696831,0.29942655541758606
167,0.08774419074787826,0.2966299951436439
168,0.08625232640832187,0.2975967496921475
169,0.08760512470439447,0.2963733713048092
170,0.08556212360880405,0.2989871848176643
171,0.08772395352830771,0.29401141016379645
172,0.08677001840525239,0.2844337419323299
173,0.08832902159050865,0.3012196809629311
174,0.0885060221737308,0.2898381016248666
175,0.08794230703059716,0.29173826537846365
176,0.08839100437298258,0.29861272410782064
177,0.08550056338917914,0.29743607461020566
178,0.08777630002838922,0.28922591470001974
179,0.08663033641463071,0.2990787549007342
180,0.08721511562114877,0.299426570750665
181,0.08748855151623558,0.2954321078920134
182,0.08746919243147346,0.2968494729431355
183,0.08935225817614871,0.29340713309205096
184,0.08690176216552989,0.29828542996431895
185,0.08528888774000937,0.29426392041830624
186,0.08744516363752737,0.2939403188833292
187,0.08840648336644256,0.30025864198156027
188,0.08755224551422076,0.2910183811389306
189,0.08721158805085306,0.2939725380732817
190,0.0872369955627393,0.2950186608494192
191,0.08704162181749164,0.29020563379865916
192,0.08826933523098417,0.29762388089140834
193,0.08771837954453454,0.2886627274722869
194,0.08624978726575631,0.2965347145634573
195,0.08665731666008579,0.29735961930763316
196,0.08797911404748722,0.2915367663698496
197,0.08721994011647488,0.29959484373313794
198,0.08859101018480886,0.2904034922088402
199,0.08732773219818694,0.2914426085597651
200,0.08774262345583128,0.29020975389774295
