Metric,Value
Lowest_Train_Loss,0.0442587898255828
Lowest_Validation_Loss,0.0517810231062318
Epoch_Lowest_Train_Loss,126
Epoch_Lowest_Validation_Loss,157
Train_Loss_First_Epoch,0.177991355127538
Train_Loss_Last_Epoch,0.0459399715336711
Validation_Loss_First_Epoch,0.126526821634152
Validation_Loss_Last_Epoch,0.0550827748391182
