Epoch,Avg Train Loss,Avg Validation Loss
1,0.13778275489173036,0.12453584360399685
2,0.10656753240646376,0.10512520617620956
3,0.10305412380073228,0.10553367547510903
4,0.09708897099361247,0.1005344285229266
5,0.09683683720729963,0.10225442278644313
6,0.09407591242365204,0.09951464048978212
7,0.09435245556642365,0.09308813385449458
8,0.09067605266013969,0.08745298239487957
9,0.09170227800771136,0.09634396276810175
10,0.08886664155672522,0.09566650431207269
11,0.08609184648909872,0.09470806128664869
12,0.0863848995829076,0.09182320679155524
13,0.08524152408431045,0.09335497125155395
14,0.08542891771116472,0.09050655605694378
15,0.08459138218781319,0.08791323506457795
16,0.08548224644722245,0.09101722801581097
17,0.08296012458841187,0.08365148393176317
18,0.08174754452784865,0.09040934362129313
19,0.08218590259479346,0.08701746343918469
20,0.07954929201136042,0.08864750774298313
21,0.07985541281448875,0.08873580591438185
22,0.07935995556387707,0.08531535404243908
23,0.07943079912683863,0.08291732560807236
24,0.07818707187900024,0.08133940870203257
25,0.07731486212442372,0.08474036693069094
26,0.07903904169544701,0.08601607405693058
27,0.07533758281109233,0.08602596147228843
28,0.0753284113472834,0.07992493023349036
29,0.07748352248115954,0.0815312558884062
30,0.07592084660468927,0.07503384006196175
31,0.07367085261836243,0.08240443808004116
32,0.07582370915266314,0.08078582152040396
33,0.0743084333734653,0.07638045882014333
34,0.07398171810461891,0.07897218385630328
35,0.07371758732487323,0.078480961555975
36,0.07369357278574937,0.07744223514688764
37,0.07344170920600361,0.08408725347171947
38,0.07266109777409716,0.0790871493788301
39,0.07355818710560706,0.08217799839010273
40,0.07330400827734337,0.07600678602944394
41,0.07109998400478863,0.07700859554165947
42,0.0710074967367852,0.07853043855928281
43,0.07082778489796211,0.07547044794520606
44,0.07128433645928574,0.0758246421849958
45,0.07060812329312006,0.07217944616784797
46,0.07178732505300463,0.0750153691008471
47,0.07177158713590653,0.07816890671687282
48,0.06815986961099356,0.07238666737983049
49,0.07022012330205829,0.07756972289531704
50,0.0692550736450839,0.07920500189785797
51,0.0662154676607341,0.06985332835510662
52,0.06578782406273952,0.0733257895897948
53,0.06459320971002498,0.07102608286150268
54,0.06647339375165619,0.0686169342916225
55,0.06606992363313821,0.0724089493084213
56,0.0651307850869716,0.07169916771199321
57,0.06606969145543864,0.07071035383224199
58,0.06541494526787514,0.06920751216168997
59,0.06566435862503214,0.0674180985306916
60,0.06495732092449935,0.071160227894909
61,0.06613084836560247,0.0732921344106612
62,0.06448461213900464,0.07245026419506125
63,0.06403509093969774,0.07428587072389425
64,0.0659645306473228,0.07449388808620293
65,0.06507120545607845,0.07129207555798517
66,0.06544789495403454,0.07019639946745286
67,0.06560424383428062,0.0716425462441456
68,0.06409204068544692,0.06766534890475624
69,0.06502687370093059,0.07320187760490006
70,0.06473311990873512,0.07287596158035424
71,0.0641737432334953,0.0691929365719718
72,0.0648658809845994,0.06851481888353249
73,0.06370798442090297,0.07074604805891857
74,0.06374517094671955,0.0703848770747618
75,0.06495288494473761,0.07073345241262825
76,0.06548550481818304,0.06731813115963109
77,0.06572888075200957,0.07185832669301598
78,0.0651056753088878,0.07345087151380553
79,0.06358041595428165,0.07423723242942981
80,0.06478594952559068,0.0702828345955282
81,0.06353208309245333,0.06670136746145101
82,0.06438713362242313,0.06990823034952948
83,0.06516497814037064,0.06968270207570802
84,0.06450733635010392,0.07099304744661088
85,0.06494823384335943,0.06845953333043102
86,0.06418871537597308,0.07318815512465682
87,0.06406532750018029,0.07291923538030345
88,0.0652936962265279,0.06987430985819026
89,0.06398912467104856,0.07036735846746515
90,0.06477235076369951,0.07613026865213605
91,0.06445192954743537,0.07020793023073803
92,0.06461771139910832,0.07596900964893652
93,0.06453027697756168,0.06751689515054082
94,0.06358444735481586,0.07121846445606671
95,0.06379344700839773,0.06984549962267604
96,0.0658104394764274,0.06752187551498628
97,0.0638334416084547,0.07025841012111177
98,0.06477745936814162,0.07444651409137797
99,0.06438535976996447,0.06896889343821772
100,0.0635752100289698,0.06989326402949898
101,0.06455203212316568,0.07049474744621106
102,0.0628986310154083,0.0713012057406027
103,0.06234787135020594,0.07099470668719803
104,0.06306226819260465,0.07116323039115627
105,0.06366379584029458,0.07085385516168918
106,0.06236183413193753,0.06854991268384572
107,0.06416335908586521,0.07311015541930706
108,0.06374676702967921,0.06965202810962635
109,0.0642849394259534,0.06991540161658816
110,0.0639001709647393,0.06824803077458327
111,0.0627987990744773,0.0686909876840306
112,0.06524656478265503,0.07428086040190597
113,0.06338042065519928,0.06546027169243437
114,0.06295501327127809,0.06944420282922434
115,0.06336943386590448,0.0734757746970236
116,0.06351149118305613,0.0694756540334851
117,0.06411278468375611,0.07144272793084383
118,0.0635188349732363,0.06716089037917375
119,0.06311530459706063,0.07544522703701748
120,0.06485538227493538,0.07577676518374811
121,0.062316078275313325,0.06887774291596767
122,0.06380614599434001,0.06495526757829143
123,0.062460861850230476,0.06493818687482013
124,0.06336899059860424,0.07083452168564146
125,0.06320866626780508,0.06635159491178926
126,0.06294866531413604,0.067948439398641
127,0.0632762028899013,0.06757132078808899
128,0.0623534588109103,0.06822761706557971
129,0.06494881221848424,0.07261215778886553
130,0.06367890256370064,0.06978222155709557
131,0.06361100398115241,0.07060827277510782
132,0.06196144766718629,0.07176020301446534
133,0.06390505814290469,0.07405103299460837
134,0.06422341814202456,0.06993330800050987
135,0.06342699959319323,0.0747679483982316
136,0.0626063110770869,0.07381024140108755
137,0.06288378955944976,0.07191147413194755
138,0.06412329635570205,0.07164258719534401
139,0.06303450190181455,0.06766488206019436
140,0.06265168159968389,0.06994948537057437
141,0.06362246685627249,0.06734580043163421
142,0.06242242658810236,0.07109717029070364
143,0.06409355055570523,0.06888250318234382
144,0.06375938936039788,0.06595004373792433
